location,date,total_cases_per_million,total_deaths_per_million
Seychelles,08-11-2020,1606.671,
Seychelles,09-11-2020,1606.671,
Seychelles,10-11-2020,1606.671,
Seychelles,11-11-2020,1606.671,
Seychelles,12-11-2020,1606.671,
Seychelles,13-11-2020,1606.671,
Seychelles,14-11-2020,1606.671,
Seychelles,15-11-2020,1606.671,
Seychelles,16-11-2020,1606.671,
Seychelles,17-11-2020,1606.671,
Seychelles,18-11-2020,1627.008,
Seychelles,19-11-2020,1627.008,
Seychelles,20-11-2020,1657.515,
Seychelles,21-11-2020,1657.515,
Seychelles,22-11-2020,1657.515,
Seychelles,23-11-2020,1688.021,
Seychelles,24-11-2020,1688.021,
Seychelles,25-11-2020,1688.021,
Seychelles,26-11-2020,1698.19,
Seychelles,27-11-2020,1738.865,
Seychelles,28-11-2020,1759.203,
Sierra Leone,01-04-2020,0.125,
Sierra Leone,02-04-2020,0.125,
Sierra Leone,03-04-2020,0.251,
Sierra Leone,04-04-2020,0.251,
Sierra Leone,05-04-2020,0.501,
Sierra Leone,06-04-2020,0.752,
Sierra Leone,07-04-2020,0.752,
Sierra Leone,08-04-2020,0.752,
Sierra Leone,09-04-2020,0.878,
Sierra Leone,10-04-2020,0.878,
Sierra Leone,11-04-2020,1.003,
Sierra Leone,12-04-2020,1.254,
Sierra Leone,13-04-2020,1.254,
Sierra Leone,14-04-2020,1.379,
Sierra Leone,15-04-2020,1.379,
Sierra Leone,16-04-2020,1.63,
Sierra Leone,17-04-2020,1.88,
Sierra Leone,18-04-2020,3.259,
Sierra Leone,19-04-2020,3.761,
Sierra Leone,20-04-2020,4.388,
Sierra Leone,21-04-2020,5.391,
Sierra Leone,22-04-2020,6.268,
Sierra Leone,23-04-2020,7.647,
Sierra Leone,24-04-2020,8.023,0.125
Sierra Leone,25-04-2020,10.28,0.376
Sierra Leone,26-04-2020,10.28,0.376
Sierra Leone,27-04-2020,11.659,0.501
Sierra Leone,28-04-2020,12.411,0.501
Sierra Leone,29-04-2020,13.038,0.501
Sierra Leone,30-04-2020,14.542,0.501
Sierra Leone,01-05-2020,15.545,0.878
Sierra Leone,02-05-2020,17.049,0.878
Sierra Leone,03-05-2020,19.431,1.003
Sierra Leone,04-05-2020,19.682,1.003
Sierra Leone,05-05-2020,22.314,1.128
Sierra Leone,06-05-2020,24.947,1.379
Sierra Leone,07-05-2020,28.206,1.755
Sierra Leone,08-05-2020,28.958,2.006
Sierra Leone,09-05-2020,32.218,2.131
Sierra Leone,10-05-2020,36.48,2.256
Sierra Leone,11-05-2020,38.486,2.256
Sierra Leone,12-05-2020,42.372,2.382
Sierra Leone,13-05-2020,42.372,2.507
Sierra Leone,14-05-2020,48.515,2.633
Sierra Leone,15-05-2020,51.147,3.259
Sierra Leone,16-05-2020,56.036,3.385
Sierra Leone,17-05-2020,57.917,3.635
Sierra Leone,18-05-2020,63.307,4.012
Sierra Leone,19-05-2020,65.062,4.137
Sierra Leone,20-05-2020,66.943,4.137
Sierra Leone,21-05-2020,71.456,4.262
Sierra Leone,22-05-2020,73.336,4.388
Sierra Leone,23-05-2020,75.969,4.764
Sierra Leone,24-05-2020,77.849,4.889
Sierra Leone,25-05-2020,88.63,5.014
Sierra Leone,26-05-2020,92.14,5.265
Sierra Leone,27-05-2020,94.522,5.516
Sierra Leone,28-05-2020,98.032,5.641
Sierra Leone,29-05-2020,101.793,5.641
Sierra Leone,30-05-2020,103.924,5.641
Sierra Leone,31-05-2020,106.807,5.767
Sierra Leone,01-06-2020,107.936,5.767
Sierra Leone,02-06-2020,107.936,5.767
Sierra Leone,03-06-2020,112.323,5.767
Sierra Leone,04-06-2020,113.953,5.892
Sierra Leone,05-06-2020,114.58,5.892
Sierra Leone,06-06-2020,116.46,5.892
Sierra Leone,07-06-2020,118.591,6.017
Sierra Leone,08-06-2020,121.474,6.017
Sierra Leone,09-06-2020,125.486,6.143
Sierra Leone,10-06-2020,128.495,6.268
Sierra Leone,11-06-2020,133.133,6.268
Sierra Leone,12-06-2020,136.016,6.268
Sierra Leone,13-06-2020,138.273,6.393
Sierra Leone,14-06-2020,141.908,6.393
Sierra Leone,15-06-2020,146.547,6.393
Sierra Leone,16-06-2020,147.424,6.393
Sierra Leone,17-06-2020,153.567,6.393
Sierra Leone,18-06-2020,156.575,6.393
Sierra Leone,19-06-2020,159.459,6.393
Sierra Leone,20-06-2020,162.718,6.644
Sierra Leone,21-06-2020,164.097,6.644
Sierra Leone,22-06-2020,166.354,6.895
Sierra Leone,23-06-2020,167.983,6.895
Sierra Leone,24-06-2020,168.861,6.895
Sierra Leone,25-06-2020,169.738,7.02
Sierra Leone,26-06-2020,173.123,7.02
Sierra Leone,27-06-2020,174.753,7.396
Sierra Leone,28-06-2020,176.759,7.396
Sierra Leone,29-06-2020,178.89,7.522
Sierra Leone,30-06-2020,181.773,7.522
Sierra Leone,01-07-2020,183.277,7.522
Sierra Leone,02-07-2020,187.79,7.522
Sierra Leone,03-07-2020,190.297,7.522
Sierra Leone,04-07-2020,191.05,7.772
Sierra Leone,05-07-2020,192.178,7.772
Sierra Leone,06-07-2020,193.306,7.772
Sierra Leone,07-07-2020,193.306,7.772
Sierra Leone,08-07-2020,197.067,7.898
Sierra Leone,09-07-2020,198.571,7.898
Sierra Leone,10-07-2020,200.326,7.898
Sierra Leone,11-07-2020,202.207,7.898
Sierra Leone,12-07-2020,202.834,7.898
Sierra Leone,13-07-2020,204.965,7.898
Sierra Leone,14-07-2020,205.842,7.898
Sierra Leone,15-07-2020,206.97,8.023
Sierra Leone,16-07-2020,209.102,8.023
Sierra Leone,17-07-2020,210.355,8.023
Sierra Leone,18-07-2020,211.609,8.148
Sierra Leone,19-07-2020,213.238,8.148
Sierra Leone,20-07-2020,214.492,8.148
Sierra Leone,21-07-2020,214.492,8.274
Sierra Leone,22-07-2020,216.498,8.274
Sierra Leone,23-07-2020,216.999,8.274
Sierra Leone,24-07-2020,219.632,8.274
Sierra Leone,25-07-2020,219.632,8.274
Sierra Leone,26-07-2020,221.638,8.274
Sierra Leone,27-07-2020,223.518,8.274
Sierra Leone,28-07-2020,223.518,8.274
Sierra Leone,29-07-2020,223.894,8.274
Sierra Leone,30-07-2020,226.025,8.399
Sierra Leone,31-07-2020,227.906,8.399
Sierra Leone,01-08-2020,227.906,8.399
Sierra Leone,02-08-2020,228.532,8.399
Sierra Leone,03-08-2020,231.04,8.399
Sierra Leone,04-08-2020,231.666,8.399
Sierra Leone,05-08-2020,232.544,8.399
Sierra Leone,06-08-2020,233.171,8.399
Sierra Leone,07-08-2020,235.302,8.525
Sierra Leone,08-08-2020,236.556,8.525
Sierra Leone,09-08-2020,237.558,8.525
Sierra Leone,10-08-2020,240.191,8.525
Sierra Leone,11-08-2020,240.316,8.65
Sierra Leone,12-08-2020,242.197,8.65
Sierra Leone,13-08-2020,242.824,8.65
Sierra Leone,14-08-2020,243.2,8.65
Sierra Leone,15-08-2020,244.077,8.65
Sierra Leone,16-08-2020,244.955,8.65
Sierra Leone,17-08-2020,245.205,8.65
Sierra Leone,18-08-2020,245.205,8.65
Sierra Leone,19-08-2020,245.582,8.65
Sierra Leone,20-08-2020,245.832,8.65
Sierra Leone,21-08-2020,246.835,8.65
Sierra Leone,22-08-2020,247.211,8.65
Sierra Leone,23-08-2020,248.214,8.65
Sierra Leone,24-08-2020,249.718,8.65
Sierra Leone,25-08-2020,250.345,8.65
Sierra Leone,26-08-2020,250.847,8.65
Sierra Leone,27-08-2020,251.097,8.65
Sierra Leone,28-08-2020,252.351,8.775
Sierra Leone,29-08-2020,252.351,8.775
Sierra Leone,30-08-2020,253.103,8.775
Sierra Leone,31-08-2020,253.479,8.775
Sierra Leone,01-09-2020,253.981,8.775
Sierra Leone,02-09-2020,254.231,8.901
Sierra Leone,03-09-2020,254.357,8.901
Sierra Leone,04-09-2020,255.109,8.901
Sierra Leone,05-09-2020,255.861,8.901
Sierra Leone,06-09-2020,255.861,8.901
Sierra Leone,07-09-2020,257.491,8.901
Sierra Leone,08-09-2020,257.616,8.901
Sierra Leone,09-09-2020,258.744,9.026
Sierra Leone,10-09-2020,259.12,9.026
Sierra Leone,11-09-2020,259.371,9.026
Sierra Leone,12-09-2020,261.628,9.026
Sierra Leone,13-09-2020,262.756,9.026
Sierra Leone,14-09-2020,264.386,9.026
Sierra Leone,15-09-2020,264.386,9.026
Sierra Leone,16-09-2020,266.517,9.026
Sierra Leone,17-09-2020,267.394,9.026
Sierra Leone,18-09-2020,267.394,9.026
Sierra Leone,19-09-2020,269.901,9.026
Sierra Leone,20-09-2020,270.654,9.026
Sierra Leone,21-09-2020,271.782,9.026
Sierra Leone,22-09-2020,271.782,9.026
Sierra Leone,23-09-2020,272.534,9.026
Sierra Leone,24-09-2020,273.662,9.026
Sierra Leone,25-09-2020,274.289,9.026
Sierra Leone,26-09-2020,275.668,9.026
Sierra Leone,27-09-2020,276.796,9.026
Sierra Leone,28-09-2020,277.674,9.026
Sierra Leone,29-09-2020,277.674,9.026
Sierra Leone,30-09-2020,278.551,9.026
Sierra Leone,01-10-2020,279.68,9.026
Sierra Leone,02-10-2020,280.557,9.026
Sierra Leone,03-10-2020,282.312,9.026
Sierra Leone,04-10-2020,283.19,9.026
Sierra Leone,05-10-2020,284.443,9.026
Sierra Leone,06-10-2020,284.443,9.026
Sierra Leone,07-10-2020,285.446,9.026
Sierra Leone,08-10-2020,286.7,9.026
Sierra Leone,09-10-2020,287.452,9.026
Sierra Leone,10-10-2020,287.703,9.026
Sierra Leone,11-10-2020,288.329,9.026
Sierra Leone,12-10-2020,289.082,9.026
Sierra Leone,13-10-2020,289.082,9.026
Sierra Leone,14-10-2020,289.458,9.026
Sierra Leone,15-10-2020,290.21,9.151
Sierra Leone,16-10-2020,291.213,9.151
Sierra Leone,17-10-2020,291.464,9.151
Sierra Leone,18-10-2020,291.714,9.151
Sierra Leone,19-10-2020,292.09,9.151
Sierra Leone,20-10-2020,292.216,9.151
Sierra Leone,21-10-2020,292.842,9.151
Sierra Leone,22-10-2020,292.968,9.151
Sierra Leone,23-10-2020,293.344,9.151
Sierra Leone,24-10-2020,293.72,9.277
Sierra Leone,25-10-2020,293.971,9.277
Sierra Leone,26-10-2020,294.096,9.277
Sierra Leone,27-10-2020,294.096,9.277
Sierra Leone,28-10-2020,294.598,9.277
Sierra Leone,29-10-2020,295.099,9.277
Sierra Leone,30-10-2020,296.102,9.277
Sierra Leone,31-10-2020,296.478,9.277
Sierra Leone,01-11-2020,296.603,9.277
Sierra Leone,02-11-2020,296.603,9.277
Sierra Leone,03-11-2020,296.603,9.277
Sierra Leone,04-11-2020,296.854,9.277
Sierra Leone,05-11-2020,296.979,9.277
Sierra Leone,06-11-2020,297.23,9.277
Sierra Leone,07-11-2020,297.481,9.277
Sierra Leone,08-11-2020,298.484,9.277
Sierra Leone,09-11-2020,298.484,9.277
Sierra Leone,10-11-2020,298.985,9.277
Sierra Leone,11-11-2020,299.111,9.277
Sierra Leone,12-11-2020,299.111,9.277
Sierra Leone,13-11-2020,299.236,9.277
Sierra Leone,14-11-2020,299.487,9.277
Sierra Leone,15-11-2020,299.737,9.277
Sierra Leone,16-11-2020,299.737,9.277
Sierra Leone,17-11-2020,299.737,9.277
Sierra Leone,18-11-2020,299.863,9.277
Sierra Leone,19-11-2020,300.489,9.277
Sierra Leone,20-11-2020,300.489,9.277
Sierra Leone,21-11-2020,300.74,9.277
Sierra Leone,22-11-2020,301.492,9.277
Sierra Leone,23-11-2020,301.492,9.277
Sierra Leone,24-11-2020,301.618,9.277
Sierra Leone,25-11-2020,301.618,9.277
Sierra Leone,26-11-2020,301.868,9.277
Sierra Leone,27-11-2020,301.994,9.277
Sierra Leone,28-11-2020,302.119,9.277
Singapore,31-12-2019,,
Singapore,01-01-2020,,
Singapore,02-01-2020,,
Singapore,03-01-2020,,
Singapore,04-01-2020,,
Singapore,05-01-2020,,
Singapore,06-01-2020,,
Singapore,07-01-2020,,
Singapore,08-01-2020,,
Singapore,09-01-2020,,
Singapore,10-01-2020,,
Singapore,11-01-2020,,
Singapore,12-01-2020,,
Singapore,13-01-2020,,
Singapore,14-01-2020,,
Singapore,15-01-2020,,
Singapore,16-01-2020,,
Singapore,17-01-2020,,
Singapore,18-01-2020,,
Singapore,19-01-2020,,
Singapore,20-01-2020,,
Singapore,21-01-2020,,
Singapore,22-01-2020,,
Singapore,23-01-2020,,
Singapore,24-01-2020,0.513,
Singapore,25-01-2020,0.513,
Singapore,26-01-2020,0.684,
Singapore,27-01-2020,0.684,
Singapore,28-01-2020,0.855,
Singapore,29-01-2020,1.197,
Singapore,30-01-2020,1.709,
Singapore,31-01-2020,2.222,
Singapore,01-02-2020,2.735,
Singapore,02-02-2020,3.077,
Singapore,03-02-2020,3.077,
Singapore,04-02-2020,3.077,
Singapore,05-02-2020,4.102,
Singapore,06-02-2020,4.786,
Singapore,07-02-2020,5.128,
Singapore,08-02-2020,5.641,
Singapore,09-02-2020,6.837,
Singapore,10-02-2020,7.35,
Singapore,11-02-2020,7.692,
Singapore,12-02-2020,8.034,
Singapore,13-02-2020,8.547,
Singapore,14-02-2020,9.914,
Singapore,15-02-2020,11.452,
Singapore,16-02-2020,12.307,
Singapore,17-02-2020,12.82,
Singapore,18-02-2020,13.162,
Singapore,19-02-2020,13.845,
Singapore,20-02-2020,14.358,
Singapore,21-02-2020,14.529,
Singapore,22-02-2020,14.7,
Singapore,23-02-2020,15.213,
Singapore,24-02-2020,15.213,
Singapore,25-02-2020,15.384,
Singapore,26-02-2020,15.555,
Singapore,27-02-2020,15.897,
Singapore,28-02-2020,16.409,
Singapore,29-02-2020,16.751,
Singapore,01-03-2020,17.435,
Singapore,02-03-2020,18.119,
Singapore,03-03-2020,18.46,
Singapore,04-03-2020,18.802,
Singapore,05-03-2020,19.144,
Singapore,06-03-2020,19.999,
Singapore,07-03-2020,22.221,
Singapore,08-03-2020,23.588,
Singapore,09-03-2020,25.64,
Singapore,10-03-2020,27.349,
Singapore,11-03-2020,28.374,
Singapore,12-03-2020,30.426,
Singapore,13-03-2020,31.964,
Singapore,14-03-2020,34.186,
Singapore,15-03-2020,36.579,
Singapore,16-03-2020,38.63,
Singapore,17-03-2020,41.536,
Singapore,18-03-2020,45.467,
Singapore,19-03-2020,53.501,
Singapore,20-03-2020,58.971,
Singapore,21-03-2020,65.808,
Singapore,22-03-2020,73.842,0.342
Singapore,23-03-2020,77.773,0.342
Singapore,24-03-2020,87.003,0.342
Singapore,25-03-2020,95.379,0.342
Singapore,26-03-2020,97.088,0.342
Singapore,27-03-2020,101.533,0.342
Singapore,28-03-2020,125.121,0.342
Singapore,29-03-2020,137.257,0.513
Singapore,30-03-2020,144.265,0.513
Singapore,31-03-2020,144.265,0.513
Singapore,01-04-2020,150.248,0.513
Singapore,02-04-2020,170.93,0.684
Singapore,03-04-2020,179.306,0.855
Singapore,04-04-2020,190.416,0.855
Singapore,05-04-2020,203.236,1.026
Singapore,06-04-2020,223.748,1.026
Singapore,07-04-2020,235.029,1.026
Singapore,08-04-2020,253.148,1.026
Singapore,09-04-2020,277.42,1.026
Singapore,10-04-2020,326.306,1.026
Singapore,11-04-2020,326.306,1.026
Singapore,12-04-2020,392.968,1.367
Singapore,13-04-2020,432.795,1.367
Singapore,14-04-2020,498.774,1.538
Singapore,15-04-2020,555.865,1.709
Singapore,16-04-2020,632.271,1.709
Singapore,17-04-2020,756.708,1.709
Singapore,18-04-2020,863.197,1.88
Singapore,19-04-2020,1024.213,1.88
Singapore,20-04-2020,1126.088,1.88
Singapore,21-04-2020,1369.834,1.88
Singapore,22-04-2020,1559.738,1.88
Singapore,23-04-2020,1733.403,2.051
Singapore,24-04-2020,1910.657,2.051
Singapore,25-04-2020,2063.982,2.051
Singapore,26-04-2020,2169.616,2.051
Singapore,27-04-2020,2328.752,2.051
Singapore,28-04-2020,2465.326,2.393
Singapore,29-04-2020,2555.577,2.393
Singapore,30-04-2020,2673.518,2.393
Singapore,01-05-2020,2763.77,2.564
Singapore,02-05-2020,2923.076,2.735
Singapore,03-05-2020,2999.482,2.906
Singapore,04-05-2020,3111.783,3.077
Singapore,05-05-2020,3209.726,3.077
Singapore,06-05-2020,3317.754,3.077
Singapore,07-05-2020,3452.447,3.419
Singapore,08-05-2020,3579.106,3.419
Singapore,09-05-2020,3710.381,3.419
Singapore,10-05-2020,3839.091,3.419
Singapore,11-05-2020,3988.826,3.419
Singapore,12-05-2020,4065.915,3.59
Singapore,13-05-2020,4217.018,3.59
Singapore,14-05-2020,4332.396,3.59
Singapore,15-05-2020,4460.935,3.59
Singapore,16-05-2020,4596.483,3.59
Singapore,17-05-2020,4675.965,3.76
Singapore,18-05-2020,4792.54,3.76
Singapore,19-05-2020,4844.673,3.76
Singapore,20-05-2020,4921.763,3.76
Singapore,21-05-2020,5019.193,3.76
Singapore,22-05-2020,5095.77,3.931
Singapore,23-05-2020,5200.721,3.931
Singapore,24-05-2020,5310.458,3.931
Singapore,25-05-2020,5404.128,3.931
Singapore,26-05-2020,5462.928,3.931
Singapore,27-05-2020,5528.394,3.931
Singapore,28-05-2020,5619.5,3.931
Singapore,29-05-2020,5683.257,3.931
Singapore,30-05-2020,5787.695,3.931
Singapore,31-05-2020,5874.185,3.931
Singapore,01-06-2020,5962.727,3.931
Singapore,02-06-2020,6032.467,4.102
Singapore,03-06-2020,6125.453,4.102
Singapore,04-06-2020,6222.712,4.102
Singapore,05-06-2020,6311.083,4.102
Singapore,06-06-2020,6355.696,4.102
Singapore,07-06-2020,6414.496,4.273
Singapore,08-06-2020,6479.962,4.273
Singapore,09-06-2020,6545.941,4.273
Singapore,10-06-2020,6583.204,4.273
Singapore,11-06-2020,6660.293,4.273
Singapore,12-06-2020,6732.426,4.273
Singapore,13-06-2020,6811.566,4.273
Singapore,14-06-2020,6870.879,4.444
Singapore,15-06-2020,6940.448,4.444
Singapore,16-06-2020,6977.027,4.444
Singapore,17-06-2020,7002.837,4.444
Singapore,18-06-2020,7045.057,4.444
Singapore,19-06-2020,7088.986,4.444
Singapore,20-06-2020,7113.258,4.444
Singapore,21-06-2020,7150.521,4.444
Singapore,22-06-2020,7195.305,4.444
Singapore,23-06-2020,7232.567,4.444
Singapore,24-06-2020,7252.908,4.444
Singapore,25-06-2020,7285.556,4.444
Singapore,26-06-2020,7304.871,4.444
Singapore,27-06-2020,7342.305,4.444
Singapore,28-06-2020,7392.045,4.444
Singapore,29-06-2020,7428.453,4.444
Singapore,30-06-2020,7462.981,4.444
Singapore,01-07-2020,7505.03,4.444
Singapore,02-07-2020,7541.78,4.444
Singapore,03-07-2020,7573.915,4.444
Singapore,04-07-2020,7602.802,4.444
Singapore,05-07-2020,7634.424,4.444
Singapore,06-07-2020,7634.424,4.444
Singapore,07-07-2020,7688.951,4.444
Singapore,08-07-2020,7715.787,4.444
Singapore,09-07-2020,7742.794,4.444
Singapore,10-07-2020,7763.989,4.444
Singapore,11-07-2020,7796.637,4.444
Singapore,12-07-2020,7825.695,4.444
Singapore,13-07-2020,7856.121,4.444
Singapore,14-07-2020,7911.16,4.444
Singapore,15-07-2020,7970.302,4.615
Singapore,16-07-2020,8012.864,4.615
Singapore,17-07-2020,8055.254,4.615
Singapore,18-07-2020,8111.148,4.615
Singapore,19-07-2020,8145.676,4.615
Singapore,20-07-2020,8189.605,4.615
Singapore,21-07-2020,8210.63,4.615
Singapore,22-07-2020,8278.831,4.615
Singapore,23-07-2020,8331.819,4.615
Singapore,24-07-2020,8392.328,4.615
Singapore,25-07-2020,8439.676,4.615
Singapore,26-07-2020,8527.363,4.615
Singapore,27-07-2020,8609.581,4.615
Singapore,28-07-2020,8689.747,4.615
Singapore,29-07-2020,8751.111,4.615
Singapore,30-07-2020,8808.202,4.615
Singapore,31-07-2020,8855.72,4.615
Singapore,01-08-2020,8923.408,4.615
Singapore,02-08-2020,8975.884,4.615
Singapore,03-08-2020,9029.385,4.615
Singapore,04-08-2020,9068.015,4.615
Singapore,05-08-2020,9118.44,4.615
Singapore,06-08-2020,9273.644,4.615
Singapore,07-08-2020,9325.094,4.615
Singapore,08-08-2020,9366.459,4.615
Singapore,09-08-2020,9389.022,4.615
Singapore,10-08-2020,9418.935,4.615
Singapore,11-08-2020,9451.07,4.615
Singapore,12-08-2020,9461.497,4.615
Singapore,13-08-2020,9468.676,4.615
Singapore,14-08-2020,9486.11,4.615
Singapore,15-08-2020,9500.298,4.615
Singapore,16-08-2020,9514.143,4.615
Singapore,17-08-2020,9528.843,4.615
Singapore,18-08-2020,9544.398,4.615
Singapore,19-08-2020,9561.491,4.615
Singapore,20-08-2020,9577.387,4.615
Singapore,21-08-2020,9589.01,4.615
Singapore,22-08-2020,9609.009,4.615
Singapore,23-08-2020,9617.556,4.615
Singapore,24-08-2020,9632.427,4.615
Singapore,25-08-2020,9641.144,4.615
Singapore,26-08-2020,9646.443,4.615
Singapore,27-08-2020,9656.699,4.615
Singapore,28-08-2020,9669.86,4.615
Singapore,29-08-2020,9685.928,4.615
Singapore,30-08-2020,9694.645,4.615
Singapore,31-08-2020,9703.875,4.615
Singapore,01-09-2020,9710.884,4.615
Singapore,02-09-2020,9717.721,4.615
Singapore,03-09-2020,9719.088,4.615
Singapore,04-09-2020,9727.293,4.615
Singapore,05-09-2020,9727.293,4.615
Singapore,06-09-2020,9739.942,4.615
Singapore,07-09-2020,9746.779,4.615
Singapore,08-09-2020,9750.539,4.615
Singapore,09-09-2020,9758.573,4.615
Singapore,10-09-2020,9771.393,4.615
Singapore,11-09-2020,9782.161,4.615
Singapore,12-09-2020,9796.861,4.615
Singapore,13-09-2020,9804.041,4.615
Singapore,14-09-2020,9812.416,4.615
Singapore,15-09-2020,9820.621,4.615
Singapore,16-09-2020,9826.432,4.615
Singapore,17-09-2020,9830.877,4.615
Singapore,18-09-2020,9833.953,4.615
Singapore,19-09-2020,9835.834,4.615
Singapore,20-09-2020,9838.398,4.615
Singapore,21-09-2020,9841.474,4.615
Singapore,22-09-2020,9846.602,4.615
Singapore,23-09-2020,9850.192,4.615
Singapore,24-09-2020,9852.243,4.615
Singapore,25-09-2020,9854.807,4.615
Singapore,26-09-2020,9856.687,4.615
Singapore,27-09-2020,9860.106,4.615
Singapore,28-09-2020,9862.67,4.615
Singapore,29-09-2020,9865.234,4.615
Singapore,30-09-2020,9869.849,4.615
Singapore,01-10-2020,9869.849,4.615
Singapore,02-10-2020,9877.028,4.615
Singapore,03-10-2020,9878.737,4.615
Singapore,04-10-2020,9879.763,4.615
Singapore,05-10-2020,9881.814,4.615
Singapore,06-10-2020,9883.01,4.615
Singapore,07-10-2020,9884.891,4.615
Singapore,08-10-2020,9886.6,4.615
Singapore,09-10-2020,9888.138,4.615
Singapore,10-10-2020,9889.847,4.615
Singapore,11-10-2020,9891.044,4.615
Singapore,12-10-2020,9892.753,4.615
Singapore,13-10-2020,9893.437,4.786
Singapore,14-10-2020,9894.121,4.786
Singapore,15-10-2020,9894.975,4.786
Singapore,16-10-2020,9895.488,4.786
Singapore,17-10-2020,9897.027,4.786
Singapore,18-10-2020,9897.539,4.786
Singapore,19-10-2020,9898.736,4.786
Singapore,20-10-2020,9899.42,4.786
Singapore,21-10-2020,9900.445,4.786
Singapore,22-10-2020,9902.496,4.786
Singapore,23-10-2020,9903.864,4.786
Singapore,24-10-2020,9905.573,4.786
Singapore,25-10-2020,9907.966,4.786
Singapore,26-10-2020,9908.821,4.786
Singapore,27-10-2020,9909.334,4.786
Singapore,28-10-2020,9910.53,4.786
Singapore,29-10-2020,9911.727,4.786
Singapore,30-10-2020,9912.923,4.786
Singapore,31-10-2020,9914.461,4.786
Singapore,01-11-2020,9916.513,4.786
Singapore,02-11-2020,9917.196,4.786
Singapore,03-11-2020,9917.367,4.786
Singapore,04-11-2020,9918.906,4.786
Singapore,05-11-2020,9920.102,4.786
Singapore,06-11-2020,9921.299,4.786
Singapore,07-11-2020,9921.982,4.786
Singapore,08-11-2020,9923.179,4.786
Singapore,09-11-2020,9923.521,4.786
Singapore,10-11-2020,9924.888,4.786
Singapore,11-11-2020,9926.427,4.786
Singapore,12-11-2020,9929.503,4.786
Singapore,13-11-2020,9931.384,4.786
Singapore,14-11-2020,9933.435,4.786
Singapore,15-11-2020,9933.777,4.786
Singapore,16-11-2020,9934.289,4.786
Singapore,17-11-2020,9935.144,4.786
Singapore,18-11-2020,9936.17,4.786
Singapore,19-11-2020,9937.024,4.786
Singapore,20-11-2020,9937.708,4.786
Singapore,21-11-2020,9938.392,4.786
Singapore,22-11-2020,9939.246,4.786
Singapore,23-11-2020,9941.297,4.786
Singapore,24-11-2020,9942.152,4.786
Singapore,25-11-2020,9945.229,4.786
Singapore,26-11-2020,9946.425,4.786
Singapore,27-11-2020,9947.28,4.786
Singapore,28-11-2020,9947.964,4.786
Sint Maarten (Dutch part),03-03-2020,23.32,
Sint Maarten (Dutch part),09-03-2020,,
Sint Maarten (Dutch part),10-03-2020,,
Sint Maarten (Dutch part),11-03-2020,,
Sint Maarten (Dutch part),12-03-2020,,
Sint Maarten (Dutch part),13-03-2020,,
Sint Maarten (Dutch part),14-03-2020,,
Sint Maarten (Dutch part),15-03-2020,,
Sint Maarten (Dutch part),16-03-2020,,
Sint Maarten (Dutch part),17-03-2020,,
Sint Maarten (Dutch part),18-03-2020,,
Sint Maarten (Dutch part),19-03-2020,,
Sint Maarten (Dutch part),20-03-2020,,
Sint Maarten (Dutch part),21-03-2020,,
Sint Maarten (Dutch part),22-03-2020,,
Sint Maarten (Dutch part),23-03-2020,,
Sint Maarten (Dutch part),24-03-2020,,
Sint Maarten (Dutch part),25-03-2020,,
Sint Maarten (Dutch part),26-03-2020,46.64,
Sint Maarten (Dutch part),27-03-2020,46.64,
Sint Maarten (Dutch part),28-03-2020,69.959,
Sint Maarten (Dutch part),29-03-2020,69.959,
Sint Maarten (Dutch part),30-03-2020,69.959,
Sint Maarten (Dutch part),31-03-2020,,
Sint Maarten (Dutch part),01-04-2020,139.919,
Sint Maarten (Dutch part),02-04-2020,373.117,23.32
